Unit_Price,Quantity,Discount,Total_Price,Customer_Type,Product,Category,Region,Cluster
3.33,14.000000000000002,0.0,46.62,B2C,Tomato Juice,Juices,Mecklenburg-Vorpommern,0
1.85,40.0,0.05,70.3,B2B,Tomato Juice,Juices,Sachsen-Anhalt,1
1.01,10.0,0.05,9.59,B2B,Krombacher,Alcoholic Beverages,Schleswig-Holstein,2
1.09,5.0,0.0,5.45,B2C,Augustiner,Alcoholic Beverages,Schleswig-Holstein,0
3.31,1.0,0.0,3.31,B2C,Monster,Soft Drinks,Brandenburg,0
3.2700000000000005,24.0,0.1,70.63,B2B,Passion Fruit Juice,Juices,Thüringen,2
0.89,12.0,0.0,10.68,B2C,San Pellegrino,Water,Rheinland-Pfalz,0
0.6,47.0,0.1,25.38,B2B,Mountain Dew,Soft Drinks,Mecklenburg-Vorpommern,1
3.0199999999999996,2.0,0.0,6.04,B2C,Passion Fruit Juice,Juices,Bayern,0
1.71,4.0,0.0,6.84,B2C,Vio Wasser,Water,Niedersachsen,0
1.94,6.0,0.0,11.64,B2C,Jever,Alcoholic Beverages,Niedersachsen,0
1.16,13.0,0.0,15.08,B2C,Augustiner,Alcoholic Beverages,Brandenburg,0
3.46,1.0,0.0,3.4599999999999995,B2C,Cranberry Juice,Juices,Schleswig-Holstein,0
3.11,4.0,0.0,12.44,B2C,Passion Fruit Juice,Juices,Berlin,0
1.01,12.0,0.0,12.12,B2C,Gerolsteiner,Water,Berlin,0
0.99,10.0,0.0,9.9,B2C,Apollinaris,Water,Schleswig-Holstein,0
3.21,6.0,0.0,19.26,B2C,Mango Juice,Juices,Sachsen,0
1.98,5.0,0.0,9.9,B2C,Erdinger Weißbier,Alcoholic Beverages,Brandenburg,0
3.42,44.0,0.05,142.96,B2B,Cranberry Juice,Juices,Sachsen,1
1.21,9.0,0.0,10.89,B2C,Coca-Cola,Soft Drinks,Thüringen,0
1.6900000000000002,10.0,0.0,16.9,B2C,Granini Apple,Juices,Brandenburg,0
0.7900000000000001,16.0,0.1,11.38,B2B,Coca-Cola,Soft Drinks,Saarland,2
2.84,35.0,0.1,89.46,B2B,Mango Juice,Juices,Sachsen,1
2.27,4.0,0.0,9.08,B2C,Rockstar,Soft Drinks,Bayern,0
1.38,11.0,0.0,15.18,B2C,Volvic Touch,Water,Hessen,0
4.74,9.0,0.0,42.66,B2C,Chardonnay,Alcoholic Beverages,Nordrhein-Westfalen,0
0.5,56.00000000000001,0.1,25.2,B2B,Volvic,Water,Hessen,1
1.7999999999999998,2.0,0.0,3.6,B2C,Hohes C Orange,Juices,Baden-Württemberg,0
2.32,41.0,0.1,85.61,B2B,Tomato Juice,Juices,Hamburg,1
2.27,33.0,0.1,67.42,B2B,Monster,Soft Drinks,Bremen,1
1.16,13.0,0.0,15.08,B2C,Augustiner,Alcoholic Beverages,Schleswig-Holstein,0
3.11,14.000000000000002,0.0,43.54,B2C,Passion Fruit Juice,Juices,Brandenburg,0
2.34,2.0,0.0,4.68,B2C,Rockstar,Soft Drinks,Niedersachsen,0
1.01,1.0,0.0,1.01,B2C,Gerolsteiner,Water,Rheinland-Pfalz,0
2.4699999999999998,61.0,0.1,135.6,B2B,Rauch Multivitamin,Juices,Rheinland-Pfalz,1
3.56,1.0,0.0,3.56,B2C,Cranberry Juice,Juices,Thüringen,0
1.2199999999999998,68.0,0.1,74.66,B2B,Fanta,Soft Drinks,Hessen,1
0.83,5.0,0.05,3.94,B2B,Vio Wasser,Water,Baden-Württemberg,2
4.46,11.0,0.1,44.150000000000006,B2B,Riesling,Alcoholic Beverages,Niedersachsen,2
0.48,45.0,0.1,19.44,B2B,Apollinaris,Water,Nordrhein-Westfalen,1
1.0700000000000003,1.0,0.0,1.07,B2C,Gerolsteiner,Water,Thüringen,0
0.55,13.0,0.0,7.15,B2C,Volvic,Water,Saarland,0
1.86,2.0,0.0,3.72,B2C,Hohes C Orange,Juices,Sachsen,0
2.93,11.0,0.0,32.23,B2C,Passion Fruit Juice,Juices,Rheinland-Pfalz,0
1.99,5.0,0.0,9.95,B2C,Fritz-Kola,Soft Drinks,Niedersachsen,0
3.67,3.0,0.0,11.009999999999998,B2C,Cranberry Juice,Juices,Nordrhein-Westfalen,0
1.59,8.0,0.0,12.720000000000002,B2C,Granini Apple,Juices,Hamburg,0
4.35,8.0,0.0,34.8,B2C,Merlot,Alcoholic Beverages,Brandenburg,0
0.9600000000000001,3.0,0.0,2.8799999999999994,B2C,Mountain Dew,Soft Drinks,Nordrhein-Westfalen,0
0.53,9.0,0.0,4.77,B2C,Sprite,Soft Drinks,Berlin,0
1.09,8.0,0.0,8.72,B2C,Augustiner,Alcoholic Beverages,Hessen,0
0.42,57.99999999999999,0.1,21.919999999999998,B2B,Gerolsteiner,Water,Bremen,1
0.9600000000000001,14.000000000000002,0.0,13.44,B2C,Apollinaris,Water,Rheinland-Pfalz,0
3.67,2.0,0.0,7.34,B2C,Cranberry Juice,Juices,Nordrhein-Westfalen,0
0.9100000000000001,10.0,0.0,9.1,B2C,San Pellegrino,Water,Bayern,0
0.9600000000000001,11.0,0.0,10.56,B2C,Apollinaris,Water,Hessen,0
1.99,2.0,0.0,3.98,B2C,Fritz-Kola,Soft Drinks,Thüringen,0
1.71,13.0,0.0,22.230000000000004,B2C,Vio Wasser,Water,Nordrhein-Westfalen,0
1.59,2.0,0.0,3.1800000000000006,B2C,Granini Apple,Juices,Sachsen,0
1.5800000000000003,2.0,0.0,3.16,B2C,Pepsi,Soft Drinks,Rheinland-Pfalz,0
0.41,49.0,0.1,18.08,B2B,Apollinaris,Water,Thüringen,1
1.98,14.000000000000002,0.0,27.720000000000002,B2C,Erdinger Weißbier,Alcoholic Beverages,Hamburg,0
2.93,13.0,0.0,38.09,B2C,Passion Fruit Juice,Juices,Sachsen-Anhalt,0
1.59,8.0,0.0,12.720000000000002,B2C,Krombacher,Alcoholic Beverages,Bremen,0
0.37,60.0,0.1,19.98,B2B,Volvic,Water,Hamburg,1
1.64,15.0,0.0,24.6,B2C,Granini Apple,Juices,Thüringen,0
0.9600000000000001,1.0,0.0,0.9600000000000001,B2C,Apollinaris,Water,Sachsen-Anhalt,0
1.05,37.0,0.05,36.91,B2B,Apollinaris,Water,Sachsen-Anhalt,1
0.99,31.0,0.1,27.620000000000005,B2B,Coca-Cola,Soft Drinks,Bremen,2
1.26,28.999999999999996,0.05,34.71,B2B,Volvic Touch,Water,Sachsen-Anhalt,2
1.46,3.0,0.0,4.38,B2C,Volvic Touch,Water,Bayern,0
0.46,9.0,0.0,4.14,B2C,Selters,Water,Bayern,0
2.38,12.0,0.0,28.56,B2C,Rauch Multivitamin,Juices,Bremen,0
3.56,10.0,0.0,35.6,B2C,Cranberry Juice,Juices,Sachsen-Anhalt,0
0.86,44.0,0.1,34.06,B2B,Schwip Schwap,Soft Drinks,Schleswig-Holstein,1
4.48,2.0,0.0,8.96,B2C,Merlot,Alcoholic Beverages,Hamburg,0
3.33,6.0,0.0,19.98,B2C,Tomato Juice,Juices,Bremen,0
0.6099999999999999,9.0,0.0,5.49,B2C,Mezzo Mix,Soft Drinks,Hessen,0
3.33,34.0,0.1,101.9,B2B,Cranberry Juice,Juices,Schleswig-Holstein,1
1.57,13.0,0.05,19.39,B2B,Hohes C Orange,Juices,Saarland,2
3.23,7.000000000000001,0.0,22.61,B2C,Tomato Juice,Juices,Berlin,0
1.9,41.0,0.05,74.0,B2B,Granini Apple,Juices,Niedersachsen,1
1.0700000000000003,10.0,0.0,10.699999999999998,B2C,Gerolsteiner,Water,Niedersachsen,0
3.67,11.0,0.0,40.37,B2C,Cranberry Juice,Juices,Hessen,0
1.75,15.0,0.0,26.249999999999996,B2C,Hohes C Orange,Juices,Rheinland-Pfalz,0
3.21,5.0,0.0,16.05,B2C,Monster,Soft Drinks,Bremen,0
1.16,1.0,0.0,1.16,B2C,Fanta,Soft Drinks,Hessen,0
1.18,41.0,0.1,43.54,B2B,Mountain Dew,Soft Drinks,Baden-Württemberg,1
1.2,13.0,0.0,15.600000000000001,B2C,Schwip Schwap,Soft Drinks,Sachsen,0
0.59,14.000000000000002,0.0,8.26,B2C,Vittel,Water,Baden-Württemberg,0
2.38,28.000000000000004,0.05,63.31,B2B,Hohes C Orange,Juices,Baden-Württemberg,2
1.16,6.0,0.0,6.96,B2C,Augustiner,Alcoholic Beverages,Niedersachsen,0
0.52,50.0,0.1,23.4,B2B,Gerolsteiner,Water,Saarland,1
2.35,15.0,0.0,35.25,B2C,Red Bull,Soft Drinks,Niedersachsen,0
1.16,9.0,0.0,10.44,B2C,Augustiner,Alcoholic Beverages,Rheinland-Pfalz,0
3.56,14.000000000000002,0.0,49.84,B2C,Cranberry Juice,Juices,Sachsen-Anhalt,0
3.12,15.0,0.0,46.8,B2C,Monster,Soft Drinks,Nordrhein-Westfalen,0
1.0700000000000003,14.000000000000002,0.0,14.98,B2C,Coca-Cola,Soft Drinks,Brandenburg,0
1.46,4.0,0.0,5.84,B2C,Volvic Touch,Water,Hamburg,0
1.5099999999999998,1.0,0.0,1.51,B2C,Beck's,Alcoholic Beverages,Bayern,0
1.63,3.0,0.0,4.89,B2C,Krombacher,Alcoholic Beverages,Baden-Württemberg,0
0.89,5.0,0.0,4.45,B2C,San Pellegrino,Water,Sachsen,0
0.57,6.0,0.0,3.42,B2C,Volvic,Water,Bremen,0
1.81,6.0,0.05,10.32,B2B,Granini Apple,Juices,Saarland,2
0.49,14.000000000000002,0.0,6.86,B2C,Selters,Water,Bayern,0
3.11,11.0,0.0,34.21,B2C,Passion Fruit Juice,Juices,Thüringen,0
1.6900000000000002,5.0,0.0,8.45,B2C,Granini Apple,Juices,Bremen,0
2.13,10.0,0.0,21.3,B2C,Club Mate,Soft Drinks,Baden-Württemberg,0
1.37,2.0,0.0,2.7399999999999998,B2C,Beck's,Alcoholic Beverages,Bremen,0
2.13,8.0,0.0,17.04,B2C,Club Mate,Soft Drinks,Nordrhein-Westfalen,0
1.23,10.0,0.0,12.3,B2C,Evian,Water,Sachsen,0
2.01,5.0,0.05,9.55,B2B,Fritz-Kola,Soft Drinks,Niedersachsen,2
3.31,6.0,0.0,19.86,B2C,Monster,Soft Drinks,Mecklenburg-Vorpommern,0
0.84,32.0,0.05,25.54,B2B,Pepsi,Soft Drinks,Hessen,2
0.92,40.0,0.05,34.96,B2B,Gerolsteiner,Water,Hamburg,1
2.13,37.0,0.1,70.93,B2B,Monster,Soft Drinks,Hessen,1
0.56,11.0,0.0,6.16,B2C,Sprite,Soft Drinks,Bayern,0
1.98,9.0,0.05,16.93,B2B,Fritz-Kola,Soft Drinks,Bayern,2
1.42,14.000000000000002,0.0,19.88,B2C,Volvic Touch,Water,Hessen,0
3.33,14.000000000000002,0.0,46.62,B2C,Tomato Juice,Juices,Niedersachsen,0
1.75,11.0,0.0,19.25,B2C,Hohes C Orange,Juices,Thüringen,0
5.03,9.0,0.0,45.27,B2C,Chardonnay,Alcoholic Beverages,Mecklenburg-Vorpommern,0
0.93,4.0,0.0,3.72,B2C,Apollinaris,Water,Berlin,0
1.41,9.0,0.0,12.69,B2C,Beck's,Alcoholic Beverages,Brandenburg,0
1.97,28.999999999999996,0.05,54.27,B2B,Tomato Juice,Juices,Baden-Württemberg,2
2.4,8.0,0.05,18.24,B2B,Rockstar,Soft Drinks,Rheinland-Pfalz,2
3.67,14.000000000000002,0.0,51.38,B2C,Cranberry Juice,Juices,Brandenburg,0
0.59,15.0,0.0,8.85,B2C,Vittel,Water,Bayern,0
0.89,14.000000000000002,0.0,12.46,B2C,San Pellegrino,Water,Niedersachsen,0
4.19,7.000000000000001,0.0,29.33,B2C,Riesling,Alcoholic Beverages,Saarland,0
1.26,2.0,0.0,2.52,B2C,Evian,Water,Saarland,0
0.53,15.0,0.0,7.95,B2C,Sprite,Soft Drinks,Thüringen,0
0.58,11.0,0.0,6.38,B2C,Volvic,Water,Brandenburg,0
1.6900000000000002,13.0,0.05,20.87,B2B,Hohes C Orange,Juices,Bayern,2
1.73,44.0,0.05,72.31,B2B,Volvic Touch,Water,Hessen,1
2.2,50.0,0.05,104.5,B2B,Fritz-Kola,Soft Drinks,Berlin,1
0.46,7.000000000000001,0.0,3.22,B2C,Selters,Water,Rheinland-Pfalz,0
3.67,2.0,0.0,7.34,B2C,Cranberry Juice,Juices,Rheinland-Pfalz,0
2.93,4.0,0.0,11.72,B2C,Passion Fruit Juice,Juices,Berlin,0
0.47,27.0,0.05,12.06,B2B,Vittel,Water,Schleswig-Holstein,2
2.22,5.0,0.0,11.1,B2C,Red Bull,Soft Drinks,Brandenburg,0
0.66,40.0,0.05,25.08,B2B,Vio Wasser,Water,Hessen,1
1.18,35.0,0.1,37.17,B2B,Augustiner,Alcoholic Beverages,Sachsen-Anhalt,1
3.31,14.000000000000002,0.0,46.34,B2C,Mango Juice,Juices,Bayern,0
1.6900000000000002,8.0,0.0,13.52,B2C,Granini Apple,Juices,Niedersachsen,0
1.05,52.0,0.1,49.14,B2B,Schwip Schwap,Soft Drinks,Berlin,1
4.32,2.0,0.0,8.64,B2C,Riesling,Alcoholic Beverages,Baden-Württemberg,0
1.55,5.0,0.0,7.75,B2C,Beck's,Alcoholic Beverages,Bremen,0
3.31,12.0,0.0,39.72,B2C,Monster,Soft Drinks,Hamburg,0
0.99,7.000000000000001,0.0,6.930000000000001,B2C,Apollinaris,Water,Thüringen,0
1.7999999999999998,15.0,0.0,26.999999999999996,B2C,Hohes C Orange,Juices,Niedersachsen,0
1.1,2.0,0.0,2.2,B2C,Coca-Cola,Soft Drinks,Schleswig-Holstein,0
0.59,2.0,0.0,1.1800000000000002,B2C,Vittel,Water,Bremen,0
1.86,9.0,0.0,16.74,B2C,Hohes C Orange,Juices,Hamburg,0
1.26,13.0,0.0,16.38,B2C,Evian,Water,Nordrhein-Westfalen,0
1.86,4.0,0.0,7.44,B2C,Hohes C Orange,Juices,Berlin,0
1.05,12.0,0.0,12.6,B2C,Warsteiner,Alcoholic Beverages,Sachsen-Anhalt,0
1.16,2.0,0.0,2.32,B2C,Fanta,Soft Drinks,Mecklenburg-Vorpommern,0
1.02,5.0,0.0,5.1,B2C,Warsteiner,Alcoholic Beverages,Thüringen,0
1.27,14.000000000000002,0.0,17.78,B2C,Schwip Schwap,Soft Drinks,Baden-Württemberg,0
3.12,13.0,0.0,40.56,B2C,Mango Juice,Juices,Schleswig-Holstein,0
1.5800000000000003,6.0,0.0,9.48,B2C,Pepsi,Soft Drinks,Mecklenburg-Vorpommern,0
1.0400000000000003,14.000000000000002,0.0,14.560000000000002,B2C,Gerolsteiner,Water,Berlin,0
0.48,22.0,0.05,10.03,B2B,Vittel,Water,Brandenburg,2
3.21,6.0,0.0,19.26,B2C,Mango Juice,Juices,Niedersachsen,0
2.13,7.000000000000001,0.0,14.91,B2C,Club Mate,Soft Drinks,Baden-Württemberg,0
0.55,11.0,0.0,6.049999999999999,B2C,Volvic,Water,Bremen,0
0.8,44.0,0.05,33.44,B2B,Vio Wasser,Water,Bayern,1
3.12,9.0,0.0,28.08,B2C,Mango Juice,Juices,Thüringen,0
1.49,8.0,0.0,11.92,B2C,Pepsi,Soft Drinks,Brandenburg,0
0.58,13.0,0.0,7.54,B2C,Vittel,Water,Bayern,0
2.14,15.0,0.05,30.5,B2B,Erdinger Weißbier,Alcoholic Beverages,Brandenburg,2
2.38,5.0,0.0,11.900000000000002,B2C,Rauch Multivitamin,Juices,Thüringen,0
1.2,15.0,0.0,18.0,B2C,Schwip Schwap,Soft Drinks,Mecklenburg-Vorpommern,0
4.32,10.0,0.0,43.2,B2C,Riesling,Alcoholic Beverages,Schleswig-Holstein,0
1.75,11.0,0.0,19.25,B2C,Hohes C Orange,Juices,Saarland,0
1.1,5.0,0.0,5.5,B2C,Coca-Cola,Soft Drinks,Mecklenburg-Vorpommern,0
0.69,4.0,0.05,2.62,B2B,Fanta,Soft Drinks,Thüringen,2
2.31,1.0,0.0,2.31,B2C,Rauch Multivitamin,Juices,Nordrhein-Westfalen,0
1.2,2.0,0.0,2.4,B2C,Schwip Schwap,Soft Drinks,Thüringen,0
0.93,14.000000000000002,0.0,13.02,B2C,Apollinaris,Water,Berlin,0
2.31,13.0,0.0,30.03,B2C,Rauch Multivitamin,Juices,Mecklenburg-Vorpommern,0
2.31,7.000000000000001,0.0,16.17,B2C,Rauch Multivitamin,Juices,Sachsen-Anhalt,0
1.46,11.0,0.0,16.06,B2C,Volvic Touch,Water,Nordrhein-Westfalen,0
3.31,5.0,0.0,16.55,B2C,Monster,Soft Drinks,Schleswig-Holstein,0
3.7,46.0,0.1,153.18,B2B,Passion Fruit Juice,Juices,Berlin,1
0.9600000000000001,7.000000000000001,0.0,6.72,B2C,Apollinaris,Water,Thüringen,0
3.21,9.0,0.0,28.89,B2C,Mango Juice,Juices,Thüringen,0
4.35,15.0,0.0,65.25,B2C,Merlot,Alcoholic Beverages,Niedersachsen,0
0.55,11.0,0.0,6.049999999999999,B2C,Sprite,Soft Drinks,Nordrhein-Westfalen,0
0.58,2.0,0.0,1.16,B2C,Vittel,Water,Sachsen,0
1.31,44.0,0.05,54.76,B2B,Evian,Water,Niedersachsen,1
0.99,11.0,0.0,10.89,B2C,Apollinaris,Water,Schleswig-Holstein,0
3.46,12.0,0.0,41.52,B2C,Cranberry Juice,Juices,Bayern,0
2.45,24.0,0.05,55.86,B2B,Passion Fruit Juice,Juices,Thüringen,2
3.31,8.0,0.0,26.48,B2C,Mango Juice,Juices,Sachsen,0
3.62,30.0,0.1,97.74,B2B,Cranberry Juice,Juices,Nordrhein-Westfalen,2
2.93,1.0,0.0,2.93,B2C,Passion Fruit Juice,Juices,Rheinland-Pfalz,0
3.0199999999999996,8.0,0.0,24.16,B2C,Passion Fruit Juice,Juices,Sachsen-Anhalt,0
3.43,8.0,0.0,27.44,B2C,Tomato Juice,Juices,Baden-Württemberg,0
1.59,12.0,0.0,19.08,B2C,Granini Apple,Juices,Hessen,0
1.0400000000000003,3.0,0.0,3.1200000000000006,B2C,Gerolsteiner,Water,Schleswig-Holstein,0
2.85,57.99999999999999,0.1,148.77,B2B,Club Mate,Soft Drinks,Bayern,1
1.99,6.0,0.0,11.94,B2C,Fritz-Kola,Soft Drinks,Mecklenburg-Vorpommern,0
3.67,1.0,0.0,3.67,B2C,Cranberry Juice,Juices,Berlin,0
2.04,3.0,0.0,6.120000000000001,B2C,Erdinger Weißbier,Alcoholic Beverages,Hamburg,0
3.21,2.0,0.0,6.42,B2C,Mango Juice,Juices,Rheinland-Pfalz,0
1.7999999999999998,52.0,0.05,88.92000000000002,B2B,Tomato Juice,Juices,Bremen,1
0.57,9.0,0.0,5.13,B2C,Volvic,Water,Sachsen,0
1.75,14.000000000000002,0.0,24.5,B2C,Hohes C Orange,Juices,Hessen,0
1.59,6.0,0.0,9.54,B2C,Granini Apple,Juices,Rheinland-Pfalz,0
0.77,15.0,0.05,10.97,B2B,Vio Wasser,Water,Nordrhein-Westfalen,2
3.31,12.0,0.0,39.72,B2C,Monster,Soft Drinks,Baden-Württemberg,0
2.51,28.999999999999996,0.05,69.15,B2B,Red Bull,Soft Drinks,Sachsen-Anhalt,2
3.33,3.0,0.0,9.99,B2C,Tomato Juice,Juices,Baden-Württemberg,0
1.1,14.000000000000002,0.0,15.4,B2C,Coca-Cola,Soft Drinks,Nordrhein-Westfalen,0
3.0199999999999996,2.0,0.0,6.04,B2C,Passion Fruit Juice,Juices,Bremen,0
0.46,1.0,0.0,0.46,B2C,Selters,Water,Baden-Württemberg,0
1.86,6.0,0.0,11.16,B2C,Hohes C Orange,Juices,Brandenburg,0
1.75,3.0,0.0,5.25,B2C,Hohes C Orange,Juices,Thüringen,0
5.87,7.000000000000001,0.05,39.04,B2B,Riesling,Alcoholic Beverages,Bremen,2
1.1,13.0,0.0,14.3,B2C,Coca-Cola,Soft Drinks,Brandenburg,0
1.86,3.0,0.0,5.58,B2C,Hohes C Orange,Juices,Saarland,0
2.26,20.0,0.05,42.93999999999999,B2B,Mango Juice,Juices,Bayern,2
0.58,2.0,0.0,1.16,B2C,Volvic,Water,Niedersachsen,0
1.63,6.0,0.0,9.78,B2C,Krombacher,Alcoholic Beverages,Niedersachsen,0
3.21,10.0,0.0,32.1,B2C,Monster,Soft Drinks,Thüringen,0
1.61,11.0,0.0,17.71,B2C,Vio Wasser,Water,Saarland,0
0.59,8.0,0.0,4.72,B2C,Mezzo Mix,Soft Drinks,Berlin,0
0.35000000000000003,14.000000000000002,0.05,4.65,B2B,Vittel,Water,Niedersachsen,2
1.19,15.0,0.0,17.85,B2C,Fanta,Soft Drinks,Bremen,0
2.31,14.000000000000002,0.0,32.34,B2C,Rauch Multivitamin,Juices,Schleswig-Holstein,0
0.63,3.0,0.0,1.8900000000000001,B2C,Mezzo Mix,Soft Drinks,Sachsen,0
0.99,11.0,0.0,10.89,B2C,Apollinaris,Water,Baden-Württemberg,0
2.19,34.0,0.05,70.74,B2B,Warsteiner,Alcoholic Beverages,Hamburg,1
0.53,1.0,0.0,0.53,B2C,Sprite,Soft Drinks,Mecklenburg-Vorpommern,0
1.64,13.0,0.0,21.32,B2C,Granini Apple,Juices,Hessen,0
0.56,3.0,0.0,1.68,B2C,Vittel,Water,Saarland,0
3.23,15.0,0.0,48.449999999999996,B2C,Tomato Juice,Juices,Sachsen-Anhalt,0
2.05,10.0,0.0,20.5,B2C,Fritz-Kola,Soft Drinks,Hessen,0
0.6099999999999999,10.0,0.0,6.1,B2C,Mezzo Mix,Soft Drinks,Rheinland-Pfalz,0
1.61,1.0,0.0,1.61,B2C,Vio Wasser,Water,Mecklenburg-Vorpommern,0
2.27,5.0,0.0,11.349999999999998,B2C,Rockstar,Soft Drinks,Baden-Württemberg,0
1.05,11.0,0.0,11.55,B2C,Warsteiner,Alcoholic Beverages,Brandenburg,0
2.34,3.0,0.0,7.02,B2C,Rockstar,Soft Drinks,Sachsen-Anhalt,0
3.37,35.0,0.1,106.16,B2B,Cranberry Juice,Juices,Saarland,1
1.05,4.0,0.0,4.2,B2C,Warsteiner,Alcoholic Beverages,Nordrhein-Westfalen,0
2.26,5.0,0.0,11.3,B2C,Club Mate,Soft Drinks,Baden-Württemberg,0
1.7999999999999998,8.0,0.0,14.4,B2C,Hohes C Orange,Juices,Niedersachsen,0
3.46,8.0,0.0,27.679999999999996,B2C,Cranberry Juice,Juices,Hamburg,0
2.35,13.0,0.0,30.549999999999997,B2C,Red Bull,Soft Drinks,Nordrhein-Westfalen,0
0.6099999999999999,7.000000000000001,0.0,4.27,B2C,Mezzo Mix,Soft Drinks,Sachsen,0
0.56,22.0,0.05,11.7,B2B,Fanta,Soft Drinks,Schleswig-Holstein,2
1.09,1.0,0.0,1.09,B2C,Augustiner,Alcoholic Beverages,Brandenburg,0
1.5800000000000003,12.0,0.0,18.96,B2C,Pepsi,Soft Drinks,Niedersachsen,0
1.16,10.0,0.0,11.6,B2C,Fanta,Soft Drinks,Baden-Württemberg,0
3.23,15.0,0.0,48.449999999999996,B2C,Tomato Juice,Juices,Mecklenburg-Vorpommern,0
1.26,7.000000000000001,0.05,8.38,B2B,Beck's,Alcoholic Beverages,Hamburg,2
2.38,10.0,0.0,23.800000000000004,B2C,Rauch Multivitamin,Juices,Saarland,0
1.7999999999999998,14.000000000000002,0.0,25.2,B2C,Hohes C Orange,Juices,Sachsen-Anhalt,0
3.0199999999999996,15.0,0.0,45.3,B2C,Passion Fruit Juice,Juices,Niedersachsen,0
3.33,4.0,0.0,13.32,B2C,Tomato Juice,Juices,Thüringen,0
1.6900000000000002,6.0,0.0,10.14,B2C,Granini Apple,Juices,Mecklenburg-Vorpommern,0
1.12,7.000000000000001,0.05,7.449999999999999,B2B,Evian,Water,Brandenburg,2
3.0199999999999996,2.0,0.0,6.04,B2C,Passion Fruit Juice,Juices,Brandenburg,0
3.21,8.0,0.0,25.68,B2C,Mango Juice,Juices,Thüringen,0
1.45,32.0,0.1,41.76,B2B,Erdinger Weißbier,Alcoholic Beverages,Berlin,2
0.63,5.0,0.0,3.15,B2C,Mezzo Mix,Soft Drinks,Rheinland-Pfalz,0
3.11,1.0,0.0,3.11,B2C,Passion Fruit Juice,Juices,Berlin,0
1.0000000000000002,68.0,0.1,61.2,B2B,Selters,Water,Hessen,1
1.61,7.000000000000001,0.0,11.27,B2C,Vio Wasser,Water,Brandenburg,0
1.19,7.000000000000001,0.0,8.33,B2C,Fanta,Soft Drinks,Bayern,0
1.6900000000000002,1.0,0.0,1.69,B2C,Granini Apple,Juices,Niedersachsen,0
3.12,13.0,0.0,40.56,B2C,Monster,Soft Drinks,Baden-Württemberg,0
1.94,2.0,0.0,3.88,B2C,Jever,Alcoholic Beverages,Baden-Württemberg,0
1.75,11.0,0.05,18.29,B2B,Tomato Juice,Juices,Mecklenburg-Vorpommern,2
0.49,9.0,0.0,4.41,B2C,Selters,Water,Bremen,0
1.88,22.0,0.05,39.29,B2B,Jever,Alcoholic Beverages,Schleswig-Holstein,2
0.66,2.0,0.05,1.25,B2B,Coca-Cola,Soft Drinks,Brandenburg,2
4.48,14.000000000000002,0.0,62.72,B2C,Merlot,Alcoholic Beverages,Bayern,0
0.92,2.0,0.05,1.75,B2B,Volvic Touch,Water,Niedersachsen,2
2.12,5.0,0.0,10.6,B2C,Fritz-Kola,Soft Drinks,Thüringen,0
1.05,8.0,0.0,8.4,B2C,Warsteiner,Alcoholic Beverages,Baden-Württemberg,0
0.86,11.0,0.0,9.46,B2C,San Pellegrino,Water,Niedersachsen,0
2.31,14.000000000000002,0.0,32.34,B2C,Rauch Multivitamin,Juices,Baden-Württemberg,0
1.23,3.0,0.0,3.69,B2C,Fanta,Soft Drinks,Hamburg,0
0.47,15.0,0.0,7.05,B2C,Selters,Water,Sachsen,0
1.53,5.0,0.0,7.65,B2C,Pepsi,Soft Drinks,Sachsen,0
2.39,33.0,0.05,74.93,B2B,Tomato Juice,Juices,Bremen,1
0.89,7.000000000000001,0.0,6.23,B2C,San Pellegrino,Water,Bayern,0
0.65,5.0,0.0,3.25,B2C,Vittel,Water,Berlin,0
3.21,7.000000000000001,0.0,22.47,B2C,Mango Juice,Juices,Brandenburg,0
1.66,4.0,0.0,6.64,B2C,Vio Wasser,Water,Thüringen,0
0.99,2.0,0.0,1.98,B2C,Apollinaris,Water,Bayern,0
2.19,3.0,0.0,6.57,B2C,Club Mate,Soft Drinks,Bayern,0
1.99,13.0,0.0,25.87,B2C,Fritz-Kola,Soft Drinks,Brandenburg,0
1.49,65.0,0.1,87.16,B2B,Hohes C Orange,Juices,Schleswig-Holstein,1
1.42,8.0,0.0,11.36,B2C,Volvic Touch,Water,Bremen,0
4.35,8.0,0.0,34.8,B2C,Merlot,Alcoholic Beverages,Brandenburg,0
3.11,6.0,0.0,18.66,B2C,Passion Fruit Juice,Juices,Rheinland-Pfalz,0
0.9600000000000001,2.0,0.0,1.9200000000000002,B2C,Apollinaris,Water,Hessen,0
1.86,6.0,0.0,11.16,B2C,Hohes C Orange,Juices,Brandenburg,0
1.46,6.0,0.0,8.76,B2C,Beck's,Alcoholic Beverages,Niedersachsen,0
1.46,3.0,0.0,4.38,B2C,Volvic Touch,Water,Nordrhein-Westfalen,0
1.99,2.0,0.0,3.98,B2C,Jever,Alcoholic Beverages,Mecklenburg-Vorpommern,0
3.67,7.000000000000001,0.0,25.69,B2C,Cranberry Juice,Juices,Baden-Württemberg,0
1.54,10.0,0.0,15.4,B2C,Krombacher,Alcoholic Beverages,Brandenburg,0
1.7999999999999998,3.0,0.0,5.4,B2C,Hohes C Orange,Juices,Hamburg,0
1.6900000000000002,5.0,0.0,8.45,B2C,Granini Apple,Juices,Sachsen,0
0.93,3.0,0.0,2.79,B2C,Mountain Dew,Soft Drinks,Baden-Württemberg,0
